### MNXref Version 18/02/2013 ###
#
#FILE:	reac_xref.tsv
#
#RESOURCE:	Rhea
#PREFIX:	rhea
#URL:	http://www.ebi.ac.uk/rhea/
#VERSION:	38
#LICENSE:	All data in Rhea is freely accessible and available for anyone to use. 
#	(http://www.ebi.ac.uk/rhea/about.xhtml) 
#
#RESOURCE:	KEGG
#PREFIX:	kegg
#URL:	http://www.kegg.jp
#VERSION:	11/02/2013
#LICENSE:	Academic users may freely use the KEGG website and may also freely link 
#	to the KEGG website. 
#	Non-academic users may use the KEGG website as end users for non-commercial purposes, 
#	but any other use requires a license agreement. 
#	Academic users who utilize KEGG for providing academic services are requested 
#	to obtain a KEGG FTP subscription for organizational use, which includes a proper 
#	license agreement. 
#	Non-academic users and Academic users intending to use KEGG for commercial purposes 
#	are requested to obtain a license agreement through KEGG's exclusive licensing 
#	agent, Pathway Solutions. 
#	(http://www.kegg.jp/kegg/legal.html) 
#
#RESOURCE:	MetaCyc
#PREFIX:	metacyc
#URL:	http://metacyc.org
#VERSION:	Version 16.5
#LICENSE:	MetaCyc data are free and open for all users. 
#	(http://biocyc.org/download.shtml) 
#
#RESOURCE:	UniPathway
#PREFIX:	upa
#URL:	http://www.unipathway.org
#VERSION:	UniPathway Release 2012_04
#LICENSE:	All data in UniPathway is freely accessible and available for anyone to 
#	use. 
#
#RESOURCE:	The Seed
#PREFIX:	seed
#URL:	http://www.theseed.org
#VERSION:	12/02/2013
#LICENSE:	All tools and datasets that make up the SEED are in the public domain. 
#	(http://www.theseed.org/wiki/DownloadPage) 
#
#RESOURCE:	BiGG
#PREFIX:	bigg
#URL:	http://bigg.ucsd.edu
#VERSION:	10/12/2012
#LICENSE:	Permission to use, copy, modify and distribute any part of this BiGG Database 
#	for educational, research and non-profit purposes, without fee, and without a 
#	written agreement is granted, provided that the above copyright notice, this paragraph 
#	and the following three paragraphs appear in all copies. 
#	Those desiring to incorporate this BiGG database into commercial products or use 
#	for commercial purposes should contact the Technology Transfer & Intellectual 
#	Property Services, University of California, San Diego, 9500 Gilman Drive, Mail 
#	Code 0910, La Jolla, CA 92093-0910, Ph: (858) 534-5815, FAX: (858) 534-7345, e-mail:invent@ucsd.edu. 
#	IN NO EVENT SHALL THE UNIVERSITY OF CALIFORNIA BE LIABLE TO ANY PARTY FOR DIRECT, 
#	INDIRECT, SPECIAL, INCIDENTAL, OR CONSEQUENTIAL DAMAGES, INCLUDING LOST PROFITS, 
#	ARISING OUT OF THE USE OF THIS BIGG DATABASE, EVEN IF THE UNIVERSITY OF CALIFORNIA 
#	HAS BEEN ADVISED OF THE POSSIBILITY OF SUCH DAMAGE. 
#	THE BIGG DATABASE PROVIDED HEREIN IS ON AN "AS IS" BASIS, AND THE UNIVERSITY OF 
#	CALIFORNIA HAS NO OBLIGATION TO PROVIDE MAINTENANCE, SUPPORT, UPDATES, ENHANCEMENTS, 
#	OR MODIFICATIONS. THE UNIVERSITY OF CALIFORNIA MAKES NO REPRESENTATIONS AND EXTENDS 
#	NO WARRANTIES OF ANY KIND, EITHER IMPLIED OR EXPRESS, INCLUDING, BUT NOT LIMITED 
#	TO, THE IMPLIED WARRANTIES OF MERCHANTABILITY OR FITNESS FOR A PARTICULAR PURPOSE, 
#	OR THAT THE USE OF THE BIGG DATABASE WILL NOT INFRINGE ANY PATENT, TRADEMARK OR 
#	OTHER RIGHTS. 
#	(http://bigg.ucsd.edu/) 
#
#RESOURCE:	BioPath
#PREFIX:	biopath
#URL:	http://www.molecular-networks.com/biopath
#VERSION:	12/02/2013
#LICENSE:	Academic users may use BioPath without paying any license fee. 
#	Any users intending to use the BioPath database for commercial purposes have to 
#	obtain a license. 
#	(http://www.molecular-networks.com/node/2) 
#
#RESOURCE:	Reactome
#PREFIX:	reactome
#URL:	http://www.reactome.org
#VERSION:	12/02/2013
#LICENSE:	Reactome is a free and open-source project, and you are free to download 
#	Reactome software and data. 
#	 The contents of Reactome are copyright (c) 2003-2010 Cold Spring Harbor Laboratory 
#	(CSHL), Ontario Institute for Cancer Research (OICR) and the European Bioinformatics 
#	Institute (EBI). 
#	 The software and information contents are distributed under the terms of the 
#	Creative Commons Attribution 3.0 Unported License, which grants parties the non-exclusive 
#	right to use, distribute and create derivative works based on Reactome, provided 
#	that the software and information is correctly attributed to CSHL, OICR and EBI. 
#	(http://www.reactome.org/static_wordpress/license-agreement/) 
#
#RESOURCE:	BRENDA
#PREFIX:	brenda
#URL:	http://www.brenda-enzymes.org
#VERSION:	12/02/2013
#LICENSE:	Access to information contained in BRENDA is granted free of charge. 
#	Any inclusion of BRENDA components into other data bases, or redistribution of 
#	BRENDA requires a license 
#	(http://www.brenda-enzymes.org/information/copy.php4) 
#
#
#XREF	MNX_ID
bigg:PROTRS	MNXR39691
bigg:PROabc	MNXR4453
bigg:PROabcpp	MNXR4453
bigg:PROt2	MNXR4454
bigg:PROt2pp	MNXR4454
bigg:PROt2r	MNXR4454
bigg:PROt2rL	MNXR4454
bigg:PROt2rpp	MNXR4454
bigg:PROt4	MNXR4455
bigg:PROt4(2)r	MNXR4456
bigg:PROt4pp	MNXR4455
bigg:PROt4r	MNXR4455
bigg:PROtex	MNXR4457
bigg:PROtm	MNXR4457
bigg:PRPNCOAHYDm	MNXR4458
bigg:PRPNCOAHYDx	MNXR4458
bigg:PRPPP	MNXR55860
bigg:PRPPS	MNXR55861
bigg:PRPPtm	MNXR55862
bigg:PSCLYSt2pp	MNXR4462
bigg:PSCLYStex	MNXR4463
bigg:PSCVT	MNXR4464
bigg:PSCVTi	MNXR4464
bigg:PSD120	MNXR4465
bigg:PSD140	MNXR4466
bigg:PSD141	MNXR4467
bigg:PSD160	MNXR4468
bigg:PSD161	MNXR4469
bigg:PSD180	MNXR4470
bigg:PSD181	MNXR4471
bigg:PSD_EC	MNXR4472
bigg:PSD_HP	MNXR4473
bigg:PSD_SA	MNXR4474
bigg:PSDm_hs	MNXR4475
bigg:PSERDg_SC	MNXR32266
bigg:PSERDm_SC	MNXR32266
bigg:PSERDv_SC	MNXR32266
bigg:PSERS_SC	MNXR32267
bigg:PSERSm_SC	MNXR32267
bigg:PSERT	MNXR32268
bigg:PSERTr	MNXR32268
bigg:PSERtex	MNXR4479
bigg:PSFLIP	MNXR4480
bigg:PSFLIPm	MNXR4480
bigg:PSLP	MNXR55863
bigg:PSLS	MNXR4482
bigg:PSPHPL	MNXR55864
bigg:PSPHS	MNXR4484
bigg:PSP_D	MNXR4485
bigg:PSP_L	MNXR4486
bigg:PSP_Lpp	MNXR4486
bigg:PSSA120	MNXR4487
bigg:PSSA140	MNXR4488
bigg:PSSA141	MNXR4489
bigg:PSSA160	MNXR4490
bigg:PSSA161	MNXR4491
bigg:PSSA180	MNXR4492
bigg:PSSA181	MNXR4493
bigg:PSSA1_hs	MNXR4494
bigg:PSSA2_hs	MNXR4495
bigg:PSSA_EC	MNXR4496
bigg:PSSA_HP	MNXR4497
bigg:PSSA_SA	MNXR4498
bigg:PS_HSter	MNXR4499
bigg:PS_HStg	MNXR4499
bigg:PStg_SC	MNXR32276
bigg:PStm_SC	MNXR32276
bigg:PStv_SC	MNXR32276
bigg:PTA2	MNXR4501
bigg:PTAr	MNXR4502
bigg:PTD1INOtn_SC	MNXR4503
bigg:PTD4INOtn_SC	MNXR4504
bigg:PTDCACRNCPT1	MNXR51044
bigg:PTDCACRNCPT2	MNXR51044
bigg:PTDCACRNt	MNXR4506
bigg:PTDCAt	MNXR55865
bigg:PTE2x	MNXR1988
bigg:PTE3x	MNXR4508
bigg:PTE4x	MNXR55866
bigg:PTE5x	MNXR55867
bigg:PTHPS	MNXR4511
bigg:PTHPSn	MNXR4511
bigg:PTHRpp	MNXR4512
bigg:PTOLDOX	MNXR55868
bigg:PTPAT	MNXR4514
bigg:PTPATi	MNXR4514
bigg:PTPATim	MNXR4514
bigg:PTRCAT1	MNXR4515
bigg:PTRCORNt7	MNXR32286
bigg:PTRCORNt7pp	MNXR32286
bigg:PTRCOX1	MNXR4517
bigg:PTRCTA	MNXR32288
bigg:PTRCabc	MNXR4519
bigg:PTRCabcpp	MNXR4519
bigg:PTRCt2	MNXR4520
bigg:PTRCt2pp	MNXR4520
bigg:PTRCt2r	MNXR4520
bigg:PTRCtex	MNXR4521
bigg:PUNP1	MNXR4522
bigg:PUNP1m	MNXR4522
bigg:PUNP2	MNXR4523
bigg:PUNP3	MNXR4524
bigg:PUNP3m	MNXR4524
bigg:PUNP4	MNXR4525
bigg:PUNP5	MNXR4526
bigg:PUNP6	MNXR4527
bigg:PUNP7	MNXR4528
bigg:PUTA3	MNXR32297
bigg:PVD3	MNXR55869
bigg:PXMO	MNXR4531
bigg:PYAM5PO	MNXR4532
bigg:PYAM5POr	MNXR4532
bigg:PYAM5Ptm	MNXR4533
bigg:PYDAMK	MNXR4534
bigg:PYDAMtr	MNXR4535
bigg:PYDX5Ptm	MNXR4536
bigg:PYDXDH	MNXR4537
bigg:PYDXK	MNXR4538
bigg:PYDXNK	MNXR4539
bigg:PYDXNO	MNXR4540
bigg:PYDXNtr	MNXR4541
bigg:PYDXO	MNXR4542
bigg:PYDXPP	MNXR4543
bigg:PYDXtr	MNXR4544
bigg:PYK	MNXR4545
bigg:PYLALDOX	MNXR4546
bigg:PYLALDOXm	MNXR4546
bigg:PYNP1	MNXR4547
bigg:PYNP2r	MNXR4548
bigg:PYR5CDm	MNXR32307
bigg:PYRDC	MNXR4550
bigg:PYRDOX	MNXR4551
bigg:PYRZAM	MNXR3386
bigg:PYRt2	MNXR4552
bigg:PYRt2m	MNXR4552
bigg:PYRt2p	MNXR4552
bigg:PYRt2r	MNXR4552
bigg:PYRt2rpp	MNXR4552
bigg:PYRtex	MNXR4553
bigg:QMO2	MNXR55870
bigg:QMO3	MNXR51046
bigg:QRr	MNXR4556
bigg:QUIDH	MNXR4557
bigg:QUILSYN	MNXR4558
bigg:QUINtex	MNXR4559
bigg:QUINtpp	MNXR4560
bigg:QULNS	MNXR55871
bigg:QULNtm	MNXR4562
bigg:R05217	MNXR4563
bigg:R05219	MNXR4564
bigg:R05224	MNXR51047
bigg:R15BPK	MNXR55872
bigg:R1PK	MNXR55873
bigg:R5PP	MNXR55874
bigg:R5PPpp	MNXR55874
bigg:R5Ptex	MNXR55875
bigg:RADH	MNXR4570
bigg:RADH2	MNXR4571
bigg:RADH3	MNXR4572
bigg:RADH4	MNXR4573
bigg:RAFGH	MNXR32322
bigg:RAFH	MNXR55876
bigg:RAHY	MNXR4576
bigg:RAI1	MNXR4577
bigg:RAI2	MNXR4578
bigg:RAI3	MNXR4579
bigg:RAI4	MNXR4580
bigg:RAtn	MNXR4581
bigg:RAtn3	MNXR1639
bigg:RBFK	MNXR55877
bigg:RBFKm	MNXR55877
bigg:RBFSa	MNXR55878
bigg:RBFSb	MNXR4584
bigg:RBK	MNXR55879
bigg:RBK_D	MNXR35612
bigg:RBK_Dr	MNXR35612
bigg:RBK_L1	MNXR4587
bigg:RBK_L1r	MNXR4587
bigg:RBKr	MNXR55879
bigg:RBP4E	MNXR4588
bigg:RBPC	MNXR4589
bigg:RBPI	MNXR55880
bigg:RBTt	MNXR4591
bigg:RDH1	MNXR4592
bigg:RDH1a	MNXR4593
bigg:RDH2	MNXR4594
bigg:RDH2a	MNXR4595
bigg:RDH3	MNXR4596
bigg:RDH3a	MNXR4597
bigg:RDH4	MNXR4598
bigg:RETFA	MNXR4599
bigg:RETFAt	MNXR4600
bigg:RETFAt1	MNXR4601
bigg:RETFAt2	MNXR4602
bigg:RETH	MNXR4603
bigg:RETH1	MNXR4604
bigg:RETH1e	MNXR4604
bigg:RETH2	MNXR4605
bigg:RETH2e	MNXR4605
bigg:RETHe	MNXR4603
bigg:RETI1	MNXR4606
bigg:RETI2	MNXR4607
bigg:RETI3	MNXR4608
bigg:RETNCOA	MNXR4609
bigg:RETNGLCt	MNXR32329
bigg:RETNGLCt2	MNXR4611
bigg:RETNGLCt2r	MNXR4611
bigg:RETNGLCtr	MNXR32329
bigg:RETNt	MNXR4581
bigg:RETNtr	MNXR4581
bigg:RETNtr2	MNXR1639
bigg:RETt	MNXR4612
bigg:RFAC_HP	MNXR4613
bigg:RFA_HP	MNXR55881
bigg:RH2CD	MNXR4615
bigg:RH3CD	MNXR4616
bigg:RHACOAR100	MNXR4617
bigg:RHACOAR120	MNXR4618
bigg:RHACOAR140	MNXR4619
bigg:RHACOAR60	MNXR4620
bigg:RHACOAR80	MNXR4621
bigg:RHAT1	MNXR55882
bigg:RHCCE	MNXR4623
bigg:RIBFLVt2	MNXR4624
bigg:RIBFLVt3	MNXR4625
bigg:RIBFLVtm	MNXR4626
bigg:RIBabc	MNXR55883
bigg:RIBabcpp	MNXR55883
bigg:RIBt	MNXR55884
bigg:RIBt2	MNXR55885
bigg:RIBtex	MNXR55884
bigg:RMI	MNXR4630
bigg:RMK	MNXR4631
bigg:RMNt	MNXR4632
bigg:RMNtex	MNXR4633
bigg:RMNtpp	MNXR4632
bigg:RMPA	MNXR4634
bigg:RNADRr	MNXR32336
bigg:RNDR1	MNXR55886
bigg:RNDR1b	MNXR55887
bigg:RNDR1n	MNXR55886
bigg:RNDR2	MNXR55888
bigg:RNDR2b	MNXR55889
bigg:RNDR2n	MNXR55888
bigg:RNDR3	MNXR55890
bigg:RNDR3b	MNXR55891
bigg:RNDR3n	MNXR55890
bigg:RNDR4	MNXR55892
bigg:RNDR4b	MNXR55893
bigg:RNDR4n	MNXR55892
bigg:RNMK	MNXR4644
bigg:RNTR1	MNXR4645
bigg:RNTR1c	MNXR51051
bigg:RNTR2	MNXR4647
bigg:RNTR2c	MNXR54059
bigg:RNTR3	MNXR4649
bigg:RNTR3c	MNXR32351
bigg:RNTR4	MNXR4651
bigg:RNTR4c	MNXR32353
bigg:RPE	MNXR4653
bigg:RPI	MNXR55894
bigg:RPPDIMAS	MNXR55895
bigg:RRPPDIMAS	MNXR55896
bigg:RTOT1	MNXR4657
bigg:RTOT2	MNXR4658
bigg:RTOT3	MNXR4659
bigg:RTOT4	MNXR4660
bigg:RTOT5	MNXR4661
bigg:RTOT6	MNXR4662
bigg:RTOTAL2CRNCPT1	MNXR51052
bigg:RTOTAL2CRNCPT2	MNXR51052
bigg:RTOTAL2CRNt	MNXR4664
bigg:RTOTAL3CRNCPT1	MNXR51053
bigg:RTOTAL3CRNCPT2	MNXR51053
bigg:RTOTAL3CRNt	MNXR4666
bigg:RTOTALCRNCPT1	MNXR51054
bigg:RTOTALCRNCPT2	MNXR51054
bigg:RTOTALCRNt	MNXR4668
bigg:RTOT_2	MNXR4669
bigg:RTOT_3	MNXR4670
bigg:RZ5PP	MNXR4671
bigg:RZ5PP2	MNXR4672
bigg:Rtotaltl	MNXR4673
bigg:Rtotaltp	MNXR4673
bigg:S23T2g	MNXR4674
bigg:S23T3g	MNXR4675
bigg:S23T4g	MNXR4676
bigg:S23Tg	MNXR4677
bigg:S26Tg	MNXR4678
bigg:S2L2FN2M2MASNt	MNXR4679
bigg:S2L2FN2M2MASNtly	MNXR4679
bigg:S2L2N2M2MASNtly	MNXR4680
bigg:S2T1g	MNXR4681
bigg:S2T2g	MNXR4682
bigg:S2T3g	MNXR4683
bigg:S2T4g	MNXR4684
bigg:S2TASE1ly	MNXR4685
bigg:S2TASE2ly	MNXR4686
bigg:S2TASE3ly	MNXR4687
bigg:S2TASE4ly	MNXR4688
bigg:S2TASE5ly	MNXR4689
bigg:S3AdT	MNXR4690
bigg:S3T1g	MNXR4691
bigg:S3T2g	MNXR4692
bigg:S3T3g	MNXR4693
bigg:S3TASE1ly	MNXR4694
bigg:S3TASE2ly	MNXR4695
bigg:S3TASE3ly	MNXR4696
bigg:S4T1g	MNXR4697
bigg:S4T2g	MNXR4698
bigg:S4T3g	MNXR4699
bigg:S4T4g	MNXR4700
bigg:S4T5g	MNXR4701
bigg:S4T6g	MNXR4702
bigg:S4TASE1ly	MNXR4703
bigg:S4TASE2ly	MNXR4704
bigg:S4TASE3ly	MNXR4705
bigg:S4TASE4ly	MNXR4706
bigg:S4TASE5ly	MNXR4707
bigg:S6T10g	MNXR4708
bigg:S6T11g	MNXR4709
bigg:S6T12g	MNXR4710
bigg:S6T13g	MNXR4711
bigg:S6T14g	MNXR4712
bigg:S6T15g	MNXR4713
bigg:S6T16g	MNXR4714
bigg:S6T17g	MNXR4715
bigg:S6T18g	MNXR4716
bigg:S6T19g	MNXR4717
bigg:S6T1g	MNXR4718
bigg:S6T20g	MNXR4719
bigg:S6T21g	MNXR4720
bigg:S6T22g	MNXR4721
bigg:S6T23g	MNXR4722
bigg:S6T24g	MNXR4723
bigg:S6T25g	MNXR4724
bigg:S6T2g	MNXR4725
bigg:S6T3g	MNXR4726
bigg:S6T4g	MNXR4727
bigg:S6T5g	MNXR4728
bigg:S6T6g	MNXR4729
bigg:S6T7g	MNXR4730
bigg:S6T8g	MNXR4731
bigg:S6T9g	MNXR4732
bigg:S6TASE10ly	MNXR4733
bigg:S6TASE11ly	MNXR4734
bigg:S6TASE12ly	MNXR4735
bigg:S6TASE13ly	MNXR4736
bigg:S6TASE14ly	MNXR4737
bigg:S6TASE15ly	MNXR4738
bigg:S6TASE16ly	MNXR4739
bigg:S6TASE17ly	MNXR4740
bigg:S6TASE18ly	MNXR4741
bigg:S6TASE19ly	MNXR4742
bigg:S6TASE1ly	MNXR4743
bigg:S6TASE20ly	MNXR4744
bigg:S6TASE21ly	MNXR4745
bigg:S6TASE22ly	MNXR4746
bigg:S6TASE23ly	MNXR4747
bigg:S6TASE24ly	MNXR4748
bigg:S6TASE25ly	MNXR4749
bigg:S6TASE26ly	MNXR4750
bigg:S6TASE2ly	MNXR4751
bigg:S6TASE3ly	MNXR4752
bigg:S6TASE4ly	MNXR4753
bigg:S6TASE5ly	MNXR4754
bigg:S6TASE6ly	MNXR4755
bigg:S6TASE7ly	MNXR4756
bigg:S6TASE8ly	MNXR4757
bigg:S6TASE9ly	MNXR4758
bigg:S7PI	MNXR4759
bigg:S7PIr	MNXR4759
bigg:SACCD1	MNXR32358
bigg:SACCD2	MNXR4761
bigg:SACCD3m	MNXR4762
bigg:SACCD4m	MNXR32358
bigg:SADH	MNXR4763
bigg:SADT	MNXR4764
bigg:SADT2	MNXR55897
bigg:SALCS	MNXR4766
bigg:SALCpts	MNXR55898
bigg:SALMCOM	MNXR55899
bigg:SALMCOM2	MNXR55900
bigg:SAM24MT	MNXR55901
bigg:SAMHISTA	MNXR4771
bigg:SARCOX	MNXR55902
bigg:SARCOXp	MNXR55902
bigg:SARCStex	MNXR4773
bigg:SARCStm	MNXR4773
bigg:SARCStp	MNXR4773
bigg:SARDHm	MNXR55903
bigg:SA_biomass_1a	MNXR55904
bigg:SA_free_FA	MNXR4776
bigg:SBPP1	MNXR4777
bigg:SBPP1er	MNXR4777
bigg:SBPP2	MNXR55905
bigg:SBPP3er	MNXR4779
bigg:SBTD_D2	MNXR55906
bigg:SBTD_Dr	MNXR55906
bigg:SBTD_L	MNXR4781
bigg:SBTPD	MNXR36195
bigg:SBTR	MNXR4782
bigg:SBT_Dt	MNXR4783
bigg:SBT_Lt	MNXR4784
bigg:SBTpts	MNXR4785
bigg:SBTptspp	MNXR4785
bigg:SBTtex	MNXR4783
bigg:SCP21x	MNXR32373
bigg:SCP22x	MNXR4787
bigg:SCP2x	MNXR32374
bigg:SCP3x	MNXR55907
bigg:SCPx	MNXR4790
bigg:SCYSSL	MNXR4791
bigg:SDPDS	MNXR4792
bigg:SDPTA	MNXR32377
bigg:SEAHCYSHYD	MNXR4794
bigg:SEAHCYStn	MNXR4795
bigg:SEASMETtn	MNXR4796
bigg:SECS	MNXR4797
bigg:SELADT	MNXR55908
bigg:SELCYSLY	MNXR4799
bigg:SELCYSLY2	MNXR4800
bigg:SELCYSS	MNXR55909
bigg:SELCYSTGL	MNXR4802
bigg:SELCYSTS	MNXR4803
bigg:SELMETAT	MNXR4804
bigg:SELNPS	MNXR4805
bigg:SELt4_3	MNXR4806
bigg:SERALANaEx	MNXR627
bigg:SERASNNaEx	MNXR845
bigg:SERASr	MNXR4807
bigg:SERAT	MNXR4808
bigg:SERATi	MNXR4808
bigg:SERCYSNaEx	MNXR1356
bigg:SERDGLNexR	MNXR4809
bigg:SERDGLYexR	MNXR4810
bigg:SERD_D	MNXR4811
bigg:SERD_L	MNXR4812
bigg:SERD_Lr	MNXR4812
bigg:SERGLNNaEx	MNXR2697
bigg:SERGLNexR	MNXR4813
bigg:SERGLYexR	MNXR4814
bigg:SERHL	MNXR4815
bigg:SERLYSNaex	MNXR4816
bigg:SERPT	MNXR4817
bigg:SERTHRNaEx	MNXR4818
bigg:SERTRS	MNXR48615
bigg:SERTRS2	MNXR55910
bigg:SER_AL	MNXR4812
bigg:SERabc	MNXR4821
bigg:SERt2m	MNXR4822
bigg:SERt2r	MNXR4822
bigg:SERt2rpp	MNXR4822
bigg:SERt4	MNXR4823
bigg:SERt4pp	MNXR4823
bigg:SERtN1	MNXR4824
bigg:SERtex	MNXR4825
bigg:SERtp	MNXR4825
bigg:SFGTH	MNXR4826
bigg:SFGTHi	MNXR4826
bigg:SGALSIDEtg	MNXR4827
bigg:SGALSIDEtl	MNXR4827
bigg:SGDS	MNXR32394
bigg:SGPL11r	MNXR4829
bigg:SGPL12r	MNXR4830
bigg:SGSAD	MNXR4831
bigg:SHCD	MNXR20702
bigg:SHCHCC	MNXR55911
bigg:SHCHCS	MNXR4834
bigg:SHCHCS2	MNXR55912
bigg:SHCHD2	MNXR32398
bigg:SHCHD3	MNXR55913
bigg:SHCHF	MNXR55914
bigg:SHCHF2	MNXR55915
bigg:SHCHF3	MNXR55916
bigg:SHK3D	MNXR55917
bigg:SHK3Dr	MNXR55917
bigg:SHKK	MNXR4842
bigg:SHSL1	MNXR4843
bigg:SHSL1r	MNXR4843
bigg:SHSL2r	MNXR32404
bigg:SHSL4r	MNXR4845
bigg:SIAASE	MNXR4846
bigg:SIAASE2ly	MNXR4847
bigg:SIAASE3ly	MNXR4848
bigg:SIAASE4ly	MNXR4849
bigg:SIAASEly	MNXR4846
bigg:SIAT4Bg	MNXR4850
bigg:SIAT9g	MNXR32410
bigg:SKMt2	MNXR4852
bigg:SKMt2pp	MNXR4852
bigg:SKMtex	MNXR4853
bigg:SLCBK1	MNXR4854
bigg:SLCBK2	MNXR55918
bigg:SLDt	MNXR32413
bigg:SLDx	MNXR32414
bigg:SLDxi2	MNXR32414
bigg:SLDxm	MNXR32414
bigg:SLDy	MNXR32415
bigg:SLFAT	MNXR4859
bigg:SMPD3g	MNXR4860
bigg:SMPD3l	MNXR4860
bigg:SMPD4	MNXR4861
bigg:SMS	MNXR4862
bigg:SMTZS	MNXR4863
bigg:SO2tex	MNXR4864
bigg:SO2tpp	MNXR4864
bigg:SO3t	MNXR4865
bigg:SO3tex	MNXR4866
bigg:SO4CLtex2	MNXR4867
bigg:SO4HCOtex	MNXR32420
bigg:SO4OXAtex2	MNXR4869
bigg:SO4t2	MNXR4870
bigg:SO4t4_2	MNXR4871
bigg:SO4t4_3	MNXR4872
bigg:SO4tex	MNXR4873
bigg:SO4ti	MNXR4873
bigg:SOAT11	MNXR4874
bigg:SOAT11r	MNXR4874
bigg:SOAT12	MNXR4875
bigg:SOAT12r	MNXR4875
bigg:SOTA	MNXR32423
bigg:SPC_HSt	MNXR4877
bigg:SPDC	MNXR4878
bigg:SPH1Pte	MNXR4879
bigg:SPH1Ptr	MNXR4879
bigg:SPHGNtr	MNXR4880
bigg:SPHINGStl	MNXR4881
bigg:SPHINGStr	MNXR4881
bigg:SPHK21c	MNXR4882
bigg:SPHMDAc	MNXR4883
bigg:SPHMYLNtg	MNXR4884
bigg:SPHMYLNtl	MNXR4884
bigg:SPHPL	MNXR4829
bigg:SPHS1Pte	MNXR4885
bigg:SPHS1Ptr	MNXR4885
bigg:SPMDAT1	MNXR4886
bigg:SPMDAT2	MNXR4887
bigg:SPMDOX	MNXR4888
bigg:SPMDabc	MNXR4889
bigg:SPMDabcpp	MNXR4889
bigg:SPMDt2	MNXR4890
bigg:SPMDtex	MNXR4891
bigg:SPMS	MNXR4892
bigg:SPODM	MNXR4893
bigg:SPODMe	MNXR4893
bigg:SPODMm	MNXR4893
bigg:SPODMn	MNXR4893
bigg:SPODMpp	MNXR4893
bigg:SPODMx	MNXR4893
bigg:SPR	MNXR4894
bigg:SPRMS	MNXR4895
bigg:SPRMti	MNXR1657
bigg:SPRn	MNXR4894
bigg:SPTix	MNXR4896
bigg:SQ23EPXter	MNXR4897
bigg:SQLEr	MNXR4898
bigg:SQLS	MNXR55919
bigg:SQLSr	MNXR55919
bigg:SQLter	MNXR4900
bigg:SR5AR2r	MNXR4901
bigg:SR5ARr	MNXR4902
bigg:SRB_Lt	MNXR4903
bigg:SRTN23OX	MNXR32429
bigg:SRTNACT	MNXR4905
bigg:SRTNMTX	MNXR32430
bigg:SRTNt6(2)r	MNXR4907
bigg:SRTNtu	MNXR4908
bigg:SSALx	MNXR4909
bigg:SSALxm	MNXR4909
bigg:SSALy	MNXR4910
bigg:SSALyr	MNXR4910
bigg:ST3GAL21g	MNXR32431
bigg:ST3GAL22g	MNXR4912
bigg:ST3GAL23g	MNXR4913
bigg:ST3GAL31g	MNXR55920
bigg:ST3GAL61g	MNXR48716
bigg:ST3GAL62g	MNXR55921
bigg:ST6GALNAC21	MNXR4917
bigg:ST6GALNAC22	MNXR4918
bigg:ST6GALNAC23	MNXR32433
bigg:ST6GALNAC24	MNXR32434
bigg:ST6GALNAC25	MNXR4921
bigg:ST6GALNAC26	MNXR4922
bigg:ST6GALNAC27	MNXR4923
bigg:ST6GALNAC28	MNXR4924
bigg:ST6GALNAC31	MNXR4925
bigg:ST6GALNAC61	MNXR4926
bigg:ST6GALNAC62	MNXR4927
bigg:ST8SIA11	MNXR4928
bigg:ST8SIA12	MNXR4929
bigg:ST8SIA51g	MNXR4930
bigg:ST8SIA52g	MNXR4931
bigg:ST8SIA53g	MNXR4932
bigg:ST8SIA54g	MNXR4933
bigg:ST8SIA55g	MNXR4934
bigg:ST8SIA56g	MNXR55922
bigg:STCOAtx	MNXR4936
bigg:STRDNCCPT1	MNXR51068
bigg:STRDNCCPT2	MNXR51068
bigg:STRDNCCRNt	MNXR4938
bigg:STRDNCt	MNXR4939
bigg:STS1	MNXR4940
bigg:STS1r	MNXR4940
bigg:STS2	MNXR4941
bigg:STS2r	MNXR4941
bigg:STS3	MNXR32435
bigg:STS3r	MNXR32435
bigg:STS4	MNXR55923
bigg:STS4r	MNXR55923
bigg:SUCBZL	MNXR33936
bigg:SUCBZS	MNXR4945
bigg:SUCCabc	MNXR4946
bigg:SUCCt2_2	MNXR4947
bigg:SUCCt2_2pp	MNXR4947
bigg:SUCCt2_3	MNXR4948
bigg:SUCCt2_3pp	MNXR4948
bigg:SUCCt2b	MNXR4949
bigg:SUCCt2m	MNXR4950
bigg:SUCCt2r	MNXR4949
bigg:SUCCt3	MNXR4949
bigg:SUCCt3pp	MNXR4949
bigg:SUCCt4_2	MNXR4951
bigg:SUCCt4_3	MNXR4952
bigg:SUCCtex	MNXR4953
bigg:SUCCtm	MNXR4950
bigg:SUCCtp	MNXR4953
bigg:SUCD1	MNXR55430
bigg:SUCD1i	MNXR55430
bigg:SUCD1m	MNXR55430
bigg:SUCD2_u6m	MNXR55924
bigg:SUCD3-u6m	MNXR55925
bigg:SUCD4	MNXR55926
bigg:SUCDi	MNXR55431
bigg:SUCFUMt	MNXR4957
bigg:SUCFUMtm	MNXR4957
bigg:SUCFUMtpp	MNXR4957
bigg:SUCOAS	MNXR4958
bigg:SUCOAS1m	MNXR55927
bigg:SUCOASm	MNXR4958
bigg:SUCR	MNXR55928
bigg:SUCRe	MNXR55928
